projectid,name,cat_id,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country
1027702373,Realm Hunter: Quest for the Eternity Cube,30,Fiction,Publishing,USD,08/01/13 3:59,9000,10/11/12 1:13,350,failed,4,US
1027708808,"Join Us & We to Record debut ""Love & Lust""",3,Music,Music,USD,03/08/11 6:32,5000,04/07/11 6:32,405,failed,7,US
1027718470,Be Dog-On,8,Product Design,Design,USD,24/10/15 0:50,25000,24/09/15 0:50,1,failed,1,US
1027721189,YoungBoard-The worldÍs first real solar electric skateboard,92,DIY Electronics,Technology,EUR,27/06/16 18:52,25000,28/05/16 18:52,25000,successful,14,DE
1027724396,Let me paint your Twitter Avatar & Favorite Tweet for the Twitter Diary 2010 Exhibit!,54,Painting,Art,USD,15/02/10 5:59,2500,01/01/10 3:37,165,failed,4,US
1027728171,Alyce Metallo's Second Album,110,Faith,Music,USD,19/08/15 12:17,40000,20/06/15 12:17,41583,successful,98,US
102773076,Where is my father?,10,Nonfiction,Publishing,USD,31/03/16 14:58,3000,01/03/16 14:58,291,failed,8,US
1027739962,Robogaia 2D Robotic Obstacle Detector,33,Hardware,Technology,USD,06/10/14 2:36,39999,27/08/14 2:36,2456,failed,24,US
1027742503,Zach & Prescott (Canceled),21,Webseries,Film & Video,USD,08/07/13 3:00,45000,08/06/13 3:00,1590,canceled,26,US
1027744614,My Ellen Degeneres Christmas Card (Play Video Below),23,Public Art,Art,USD,22/08/14 17:20,5,23/07/14 17:20,31,successful,3,US
1027749111,Phone Swap,43,Shorts,Film & Video,USD,01/08/13 4:00,1500,15/07/13 23:02,1635,successful,26,US
1027749506,Wooden Robots - New music from Dave Wermers,83,Country & Folk,Music,USD,28/03/13 1:01,500,26/02/13 2:01,500,successful,12,US
1027758812,Imagine a dating site for addicts & sponsors. Sponsorfinder,36,Web,Technology,USD,01/08/15 17:04,20588,08/07/15 17:04,5,failed,1,US
102776005,Dognuts - The incredibly simple dog leash,14,Design,Design,USD,12/09/16 3:18,10000,14/07/16 3:18,820,failed,22,US
1027763594,Daja Vu in The New York International Fringe Festival,18,Theater,Theater,USD,19/08/11 1:51,4000,23/07/11 1:51,4021.03,successful,67,US
1027764341,Ragtag Needs Robots!,4,Film & Video,Film & Video,USD,11/11/12 0:00,80000,30/09/12 23:44,84762.02,successful,957,US
102776884,The Table of Ancients,4,Film & Video,Film & Video,USD,27/11/11 17:24,100000,28/09/11 17:24,0,failed,0,US
102777002,Ferrocious: the ferrofluid sculpture that dances to sound,8,Product Design,Design,USD,26/04/13 1:26,5000,27/03/13 0:26,15528,successful,126,US
1027784577,Autobiography of The Gentle Bearman of EMO.,10,Nonfiction,Publishing,CAD,22/05/14 4:35,3150,22/04/14 4:35,0,failed,0,CA
1027785158,Tic-Tac-Bullshit! (Canceled),27,Tabletop Games,Games,USD,06/12/14 3:30,10000,03/11/14 21:13,3787,canceled,72,US
1027786962,Original Art Cards & Paintings to brighten your day!,54,Painting,Art,USD,04/08/15 21:34,800,05/07/15 21:34,61,failed,4,US
1027790802,"The Levicle Bike: for fun, for commuting, for everywhere",8,Product Design,Design,NZD,08/11/15 9:00,25000,14/10/15 21:51,28260,successful,76,NZ
1027804912,Cr_ation d'une marque !,48,Apparel,Fashion,EUR,16/07/16 18:44,200,06/06/16 18:44,0,failed,0,FR
1027818514,Our dream is to help build dreams!,153,Civic Design,Design,USD,10/11/14 22:06,5000,27/10/14 21:06,1300,failed,16,US
1027833039,Mutant: Elysium - rollspel om m_nsklighetens sista dagar,27,Tabletop Games,Games,SEK,10/11/16 20:00,50000,20/10/16 9:54,584348,successful,718,SE
1027833950,"Sunrise Sunset, a screenplay by Christopher Stacy",58,Drama,Film & Video,USD,17/06/15 22:50,100000,19/05/15 21:33,330,failed,8,US
1027834368,Mermaid Fanny Packs,17,Fashion,Fashion,CAD,03/11/16 6:59,1000,12/10/16 17:46,400,failed,7,CA
1027834457,Print Release of 13 Treasures - Book Three,30,Fiction,Publishing,USD,03/05/12 3:53,500,03/04/12 3:53,650,successful,21,US
1027836619,"A NEW13 MONTH CALENDER (MORE ACCURATE, EFFICIENT, AND IDEAL)",104,Calendars,Publishing,USD,02/05/15 8:51,100,02/04/15 8:51,0,failed,0,US
1027853389,Zero and One - Friendship and Forgiveness,68,Children's Books,Publishing,USD,03/02/15 17:00,6000,05/12/14 17:00,671,failed,11,US
102785661,Kristal Label Barware,8,Product Design,Design,USD,13/08/14 2:34,9500,14/07/14 2:34,5,failed,1,US
10278585,iRMimic - Making TV Simple Again!,35,Gadgets,Technology,USD,01/08/16 4:00,75000,30/06/16 23:37,1350,failed,8,US
1027865749,GoBoards - take a whiteboard with you.,8,Product Design,Design,NZD,14/10/16 9:00,40000,12/09/16 22:59,4976,failed,19,NZ
1027873011,The Book of Beasts: A Monster and Demon-themed artbook,24,Illustration,Art,USD,19/04/13 2:47,800,20/03/13 1:47,1461,successful,61,US
1027900794,Project 5 Underwear Fall Collection,17,Fashion,Fashion,USD,14/05/15 23:29,13500,09/04/15 23:29,2711,failed,95,US
1027902230,Megan Prescott: Dumbbells and Donuts,9,Documentary,Film & Video,GBP,22/07/16 11:39,8000,22/06/16 11:39,1789,failed,58,GB
1027909300,Cap-Stop Magnetic Bottle Opener,116,Woodworking,Crafts,USD,17/11/16 17:19,7500,18/10/16 17:19,10368,successful,157,US
1027913103,/Myo÷t/,43,Shorts,Film & Video,USD,16/01/16 3:27,420,16/12/15 3:27,889,successful,22,US
1027914034,Beb_ PODPants: The Next BIG Thing In Infant Clothing,144,Childrenswear,Fashion,USD,25/10/14 5:59,7000,17/09/14 5:43,266,canceled,8,US
1027914228,JJ Heller's FIRST Full-Length Christmas Album,3,Music,Music,USD,21/08/16 0:30,30000,22/07/16 0:30,81071,successful,2089,US
1027922207,The Geek Store,53,Technology,Technology,USD,29/06/14 16:50,150000,30/04/14 16:50,11,failed,3,US
1027930641,DISNEYLAND- and its deepest and darkest secrets (Canceled),9,Documentary,Film & Video,USD,15/09/15 22:10,20000,26/08/15 22:10,0,canceled,0,US
1027934952,"Monitor,TV,SolarPanel,Slat adjustable cart/dolly",35,Gadgets,Technology,USD,27/07/16 23:06,3300000,20/07/16 23:06,0,failed,0,US
1027939866,Shirts Inspired by Star Wars and...Home Alone?,17,Fashion,Fashion,USD,01/12/12 7:55,300,17/11/12 20:51,1284,successful,51,US
1027942406,"Tonald Drump: Make Amagica Great, Again! (RPG)",40,Video Games,Games,USD,17/09/16 21:02,10000,18/08/16 21:02,197,failed,13,US
1027942418,Before I Leave,43,Shorts,Film & Video,USD,04/04/16 5:59,2500,03/03/16 6:56,4500,successful,27,US
1027942734,Clark: A gonzomentary art series (Canceled),21,Webseries,Film & Video,USD,10/12/10 4:59,1000,10/11/10 4:59,0,canceled,0,US
1027948584,Artist Expansion Takes Chicago,23,Public Art,Art,USD,13/02/12 23:00,600,11/01/12 18:50,5,failed,1,US
1027953561,Fund Grey Faction Colourless set into true novel,68,Children's Books,Publishing,GBP,31/10/14 19:22,500,03/10/14 20:22,2,failed,2,GB
1027955118,Make the new record REVOLUTIONARY ROAD.,11,Indie Rock,Music,USD,11/05/12 18:12,3500,19/04/12 20:40,700,failed,18,US
1027960067,Lightning In The Hand,43,Shorts,Film & Video,USD,24/08/13 16:45,15000,15/07/13 16:45,17326,successful,138,US
1027967867,Mental Trip,4,Film & Video,Film & Video,USD,22/06/12 15:50,10000,24/04/12 3:34,2955,failed,36,US
1028003261,"Caravan's First Hafla June 22, 2012!! Yaaay!!",52,Dance,Dance,USD,29/05/12 2:28,700,08/05/12 23:48,345,failed,13,US
1028008131,A 2D SideScroller RPG Made by YOU (Canceled),40,Video Games,Games,USD,01/01/15 22:02,20000,02/12/14 22:02,9,canceled,2,US
1028020088,"""Rawhide -- Wind and Fire""",4,Film & Video,Film & Video,USD,19/07/13 11:01,75000,07/06/13 11:01,0,failed,0,US
1028026144,"Free All-In-One eMail, Social Media, File share inbox | Nili",36,Web,Technology,CAD,02/01/15 22:07,14250,03/11/14 22:07,2052,failed,7,CA
1028034228,Automated Milking System for Raw Milk Goat Dairy,6,Food,Food,USD,28/02/13 19:10,2250,01/02/13 0:22,2625,successful,59,US
1028050818,Ascended MMORPG player driven game content,40,Video Games,Games,USD,07/10/13 7:01,100000,07/09/13 7:01,5360,failed,5,US
1028052051,"Steyelr, dress better.",46,Apps,Technology,USD,29/01/15 18:00,24000,26/12/14 18:00,937,failed,16,US
1028052378,"Help Drive-In Theater Go Digital Before We ""Go Dark""",18,Theater,Theater,USD,05/09/13 20:20,70000,06/08/13 20:20,957,failed,27,US
1028060668,"Surviving Death, A Documentary",9,Documentary,Film & Video,USD,07/02/13 9:02,4900,29/12/12 9:02,992,failed,14,US
1028067960,The Great Short Film Project 2011,43,Shorts,Film & Video,USD,01/10/11 17:44,2000,01/09/11 17:44,2080,successful,51,US
1028077435,Jewel Saga Blitz,61,Mobile Games,Games,USD,07/03/15 22:07,500,05/02/15 22:07,1,failed,1,US
1028098557,Con-Ip Control.  Your Computer is The Cloud,53,Technology,Technology,EUR,17/12/15 19:27,68500,17/11/15 19:27,1095,failed,19,ES
1028105056,The Room,43,Shorts,Film & Video,USD,30/03/12 21:34,3500,29/02/12 21:34,25,failed,1,US
1028114635,Maddy Hatters Tea Cart,7,Drinks,Food,USD,19/04/15 23:40,6000,20/03/15 22:40,0,failed,0,US
1028150535,crochet creations,140,Crochet,Crafts,CAD,30/01/15 4:00,5000,01/12/14 17:40,331,failed,4,CA
1028164130,MindfulMovesTV,132,Television,Film & Video,USD,22/01/16 5:59,12000,11/12/15 2:19,14061,successful,77,US
1028164900,pilgrim's companion,11,Indie Rock,Music,USD,18/08/14 1:00,5000,18/07/14 19:13,5241.11,successful,82,US
1028168145,"Rock, Cane, Fat & Grain wants to feed you!",6,Food,Food,USD,06/11/13 16:38,20000,07/10/13 16:38,2855,failed,18,US
102816945,iPetsi.com The new Face of Social Networking (Canceled),81,Graphic Design,Design,GBP,17/10/14 2:28,50000,17/09/14 2:28,0,canceled,0,GB
1028176650,Sitenel.com - Real Time Monitoring (Canceled),36,Web,Technology,USD,10/03/16 22:27,8500,09/02/16 22:27,0,canceled,0,US
1028185439,Unison : One of us & Conffessions of a obessive heart poems,30,Fiction,Publishing,USD,27/06/16 14:30,5000,28/04/16 14:30,1,failed,1,US
1028190954,Shelter the Schmee,82,Spaces,Theater,USD,29/12/13 8:59,20000,02/12/13 20:03,21742.78,successful,236,US
1028223225,Haven: Titan Command,27,Tabletop Games,Games,GBP,23/09/16 20:07,13500,24/08/16 20:07,9047.85,failed,212,GB
1028223901,The Grab Bag Game,65,Playing Cards,Games,USD,27/06/15 1:29,6200,28/04/15 1:29,100,failed,3,US
1028224036,Pok-Egg-o Usb Power packs,92,DIY Electronics,Technology,CAD,13/11/16 22:18,4000,14/09/16 22:18,185,failed,7,CA
1028229436,WOODIE | All-in-one Italian Power Hub.,8,Product Design,Design,EUR,01/08/15 18:00,65000,01/07/15 18:28,24319,failed,159,IT
1028233301,Enascentia - High Fantasy TRPG for Savage Worlds,27,Tabletop Games,Games,EUR,23/08/15 18:03,4000,24/07/15 18:03,7280,successful,131,IT
1028238244,Forward Motion's First EP,37,Jazz,Music,USD,01/06/10 5:59,1000,28/04/10 7:05,1482,successful,32,US
1028249010,"""Bart Starr"" Music Video",43,Shorts,Film & Video,USD,19/10/11 12:17,3500,02/09/11 4:01,150,failed,2,US
1028252250,Gutter Bunny Project: Global Cycling Experience (Canceled),28,Art,Art,USD,24/08/10 4:00,4800,20/07/10 3:38,85,canceled,4,US
1028254233,Klog Stopper»: Catch hair and jewelry!,8,Product Design,Design,USD,23/07/16 20:11,3800,15/06/16 20:11,2439,canceled,100,US
1028259978,Keplero Luxury Wallet - Strong RFID-Blocking,35,Gadgets,Technology,USD,29/08/15 6:01,10000,30/06/15 6:01,582634,successful,3792,US
1028269801,La abuela MarÕa,115,Small Batch,Food,EUR,31/12/15 10:07,4000,01/12/15 10:07,0,failed,0,ES
1028270538,Battery Case Steroid With Front Speakers For iPhone & Galaxy,8,Product Design,Design,USD,25/04/15 17:05,75000,11/03/15 16:05,25467,failed,125,US
1028273619,One Year at Whiplash,16,Art Books,Publishing,USD,11/11/15 15:44,15000,12/10/15 15:44,8941,failed,187,US
102827387,SONO Pillow - A New Class of Comfort,8,Product Design,Design,GBP,23/09/16 18:00,6375,08/08/16 18:00,20828,successful,540,GB
1028274367,Oculus Rift: Step Into the Game,129,Gaming Hardware,Games,USD,01/09/12 8:00,250000,01/08/12 16:51,2437429.75,successful,9522,US
1028274924,Co-Produce Broadway Stars at Benefit honoring Judith Light,18,Theater,Theater,USD,16/11/10 5:59,5000,27/10/10 3:58,353,failed,13,US
1028284894,(90) A Street Production of 'Waiting for Godot',18,Theater,Theater,USD,13/07/13 17:41,800,22/06/13 17:41,800,successful,17,US
1028287584,Alzheimer's: A Beautiful Spirit Celebrated,10,Nonfiction,Publishing,USD,29/02/12 1:43,15000,31/12/11 1:43,500,failed,8,US
1028289828,"The Imani ""Talking Story"" Youth Workshop Tour",89,Performance Art,Art,USD,03/07/12 20:57,20000,16/05/12 20:57,6421,failed,69,US
1028298156,"KARAS ""The Winged One"" (Mythological Fantasy) Movie Trailer",97,Fantasy,Film & Video,USD,11/03/16 19:16,50000,11/01/16 19:16,28225,canceled,84,US
1028311655,Gallipoli 2015 - Ride of Reconciliation,9,Documentary,Film & Video,GBP,04/03/15 1:00,18000,02/02/15 1:00,398,failed,10,GB
102832222,STEAMBITE (Short Film),64,Action,Film & Video,USD,13/03/16 20:24,4000,12/02/16 21:24,770,failed,23,US
1028347199,Kevin J. Cope - Debut Guitar/Composition CD,80,Classical Music,Music,USD,03/02/15 19:04,5000,03/01/15 19:04,5912,successful,148,US
1028354639,Kingdom Come,3,Music,Music,CAD,14/05/15 1:47,15000,14/04/15 1:47,1,failed,1,CA
1028358836,LaPizzeria - True Italian Taste,5,Restaurants,Food,USD,07/08/15 0:17,30000,08/07/15 0:17,0,failed,0,US
1028377633,iKready!,36,Web,Technology,USD,02/06/15 21:57,12000,13/05/15 21:57,650,failed,4,US
1028380529,"The Sapphire Wave, a Sci-Fi / Fantasy Novel",30,Fiction,Publishing,CAD,29/04/15 0:20,75000,30/03/15 0:20,10,failed,1,CA
1028387584,"Love, Peace, and Harmony",151,Kids,Music,USD,14/12/14 2:00,10000,01/12/14 19:33,27,failed,3,US
1028391628,LiRon 21|Ergonomically designed underwear for men and women,17,Fashion,Fashion,USD,10/08/14 21:04,40000,11/07/14 21:04,0,failed,0,US
102841219,Born in Stone,63,Fine Art,Photography,CAD,28/06/14 12:33,13000,28/05/14 19:28,0,failed,0,CA
1028428265,Women and Meds,9,Documentary,Film & Video,USD,18/09/13 15:52,25000,19/08/13 15:52,3900,failed,68,US
1028439016,@Chelt52 - Year 2! (Canceled),36,Web,Technology,GBP,20/12/14 23:00,700,18/11/14 23:11,30,canceled,2,GB
1028440340,Drinking Card Games,65,Playing Cards,Games,USD,19/07/16 1:03,1600,19/06/16 1:03,563,failed,32,US
1028443106,Expanding the Bubble in Mobile VR/AR through TelePresence,36,Web,Journalism,USD,21/10/15 9:06,25000,06/10/15 9:06,0,failed,0,US
1028460202,Bringing AMBER & ASHES to USA will change lives. PLEASE :),32,Rock,Music,USD,15/02/13 12:05,2000,16/01/13 12:05,0,failed,0,US
1028461326,Nightmare Web Series,21,Webseries,Film & Video,GBP,04/03/14 23:48,100,18/02/14 23:48,274.5,successful,38,GB
1028462675,vitamingum - Chewing gum infused with 12 different vitamins!,6,Food,Food,CAD,01/04/15 23:23,15000,02/03/15 23:23,15,failed,1,CA
1028464995,The Amy Angel Series,19,Comics,Comics,CAD,07/12/13 23:01,1500,08/10/13 23:01,220,failed,3,CA
1028470141,WOOM iPad 2 Case = Cover+Carry+Convert (Canceled),53,Technology,Technology,USD,18/10/11 18:47,50000,19/08/11 18:47,1060,canceled,11,US
1028472079,Forgotten Detroit,117,Places,Photography,USD,03/10/14 22:37,3500,03/09/14 22:37,0,failed,0,US
1028475856,The Adventures of Feather Deer stop motion series (Canceled),75,Animation,Film & Video,USD,04/06/14 18:02,35000,05/05/14 18:02,1214,canceled,29,US
1028497868,THE LIGHT CAVALRY RECORDING,80,Classical Music,Music,USD,27/12/12 15:48,2000,27/11/12 15:48,2135,successful,30,US
1028502271,Nocturnal instincts,30,Fiction,Publishing,USD,11/06/15 21:06,4000,12/05/15 21:06,0,failed,0,US
1028505641,Whiskey Lab: Better Than a Barrel,8,Product Design,Design,USD,09/01/16 8:59,40000,03/12/15 6:38,16724.77,failed,149,US
1028509365,String As My Canvas,84,Mixed Media,Art,USD,02/09/13 1:27,5000,04/07/13 5:52,145,failed,1,US
1028517343,"""Friends Of Fate"" a Sci-fi Thriller",42,Publishing,Publishing,AUD,16/05/14 5:35,1600,16/04/14 5:35,255,failed,3,AU
1028527693,My upcoming new Sound Healing CD: Good as Gold!,56,World Music,Music,USD,16/03/15 21:08,5656,14/02/15 22:08,5859,successful,71,US
102853111,Exotic Gourmet Mostly Natural Fudge Expansion,6,Food,Food,USD,12/06/15 17:41,10000,13/05/15 17:41,380,failed,5,US
1028531946,ETCETERA THE GAME (Canceled),40,Video Games,Games,USD,22/02/16 0:22,15000,08/01/16 0:22,30,canceled,1,US
1028548122,"Geniocity.com, The Magazine of Creativity & Innovation",85,Journalism,Journalism,USD,30/07/11 16:36,10000,30/06/11 16:36,1212,failed,20,US
1028549662,VOICES OF HOPE - A Prison Documentary,9,Documentary,Film & Video,USD,10/06/15 16:53,10000,11/05/15 16:53,0,failed,0,US
1028563456,mdesigns,48,Apparel,Fashion,USD,30/04/15 17:15,1500,09/03/15 11:56,0,failed,0,US
102857329,The Swing Arm - The Worlds Best Outdoor Heating System,8,Product Design,Design,USD,28/03/16 21:05,50000,12/02/16 21:05,1018,failed,10,US
1028574828,TealBot Designs LLC Apparel,17,Fashion,Fashion,USD,14/06/12 5:20,2500,15/05/12 5:20,2827,successful,58,US
1028578367,"The TestingAlpha ""Noob To Pro"" Drone Course",36,Web,Technology,USD,23/09/16 23:19,5000,24/08/16 23:19,0,canceled,0,US
1028589286,Fuh Que High Coo fArt (haiku illustrated),24,Illustration,Art,USD,31/01/16 22:03,500,02/12/15 22:03,0,failed,0,US
1028599568,Bonnie Bowers........SO very off Broadway.,56,World Music,Music,USD,01/09/13 0:47,2000,02/08/13 0:47,411,failed,9,US
1028602387,Perpetual Solar Flywheel Energy Storage by Energiestro,53,Technology,Technology,USD,17/07/14 13:45,475000,17/06/14 13:45,82998,failed,38,US
1028602895,Stonenova Comics,98,Webcomics,Comics,USD,03/01/16 0:52,9000,03/12/15 15:40,37,failed,4,US
102860361,The Diabetic Journal,53,Technology,Technology,GBP,12/02/13 15:45,7500,13/01/13 15:45,7743.32,successful,380,GB
1028605439,CHRISTA WELLS: New Album!,11,Indie Rock,Music,USD,14/12/12 14:55,15000,14/11/12 14:55,15911,successful,173,US
1028629765,African Mission Trip for Children and PHOTOGRAPHY,69,People,Photography,USD,03/08/15 18:51,4000,13/07/15 18:51,0,failed,0,US
1028647247,ICE Block Cooler» - The COOLER cooler,8,Product Design,Design,USD,27/01/12 22:02,25000,05/12/11 22:02,2230,failed,19,US
1028651925,Sculpting Sojourner,74,Sculpture,Art,USD,18/11/12 5:00,17950,18/10/12 19:01,5495,failed,45,US
1028656863,Mother's Day Short,43,Shorts,Film & Video,USD,10/04/14 3:29,7500,26/03/14 6:08,670,failed,18,US
1028663771,Secured Mobile Video - Police Body Camera (Canceled),94,Camera Equipment,Technology,USD,08/12/14 21:35,220000,09/10/14 21:35,0,canceled,0,US
1028667334,Wild Thing ( A story about a girl becoming her own hero ),30,Fiction,Publishing,CAD,01/08/15 6:45,10000,02/07/15 6:45,0,canceled,0,CA
10286681,Orion's Representative,42,Publishing,Publishing,USD,22/07/12 15:56,38484,22/06/12 15:56,35,failed,2,US
1028675390,WisconsinsVoice.org,36,Web,Journalism,USD,05/06/15 2:33,4000,06/05/15 2:33,931,failed,18,US
1028677833,LAUREN Album Release,26,Pop,Music,USD,14/12/12 23:00,7500,17/11/12 14:20,250,failed,3,US
102871869,You are worth it!,152,Literary Journals,Publishing,USD,02/02/15 1:44,2000,03/01/15 1:44,105,failed,1,US
1028721181,SWAEON - Swiss Watches AEON Swiss Made Chronographs,8,Product Design,Design,GBP,01/02/15 21:00,20000,30/12/14 23:02,2320,failed,12,GB
1028728783,Fare-Bargaining Car Service App/People's Car Service App,46,Apps,Technology,USD,29/11/15 22:58,100000,30/10/15 21:58,0,canceled,0,US
1028731122,Cross of Fire Saga Adventure Path for Pathfinder RPG,27,Tabletop Games,Games,USD,05/11/14 5:59,8000,25/09/14 21:57,3954,canceled,83,US
1028732659,VIRATA Automatic Watches - VRT1.7 and VRT1.8,8,Product Design,Design,USD,20/12/16 18:27,10000,19/11/16 18:39,5439,live,11,US
102873528,A Culinary Odyssey,42,Publishing,Publishing,USD,21/12/11 8:59,10000,09/11/11 18:51,10022,successful,158,US
1028736716,Class & Respectability,50,Hip-Hop,Music,USD,07/05/14 0:07,20000,23/04/14 0:07,0,failed,0,US
1028758385,"Failures' Union: ""Sinker"" Album on LP",3,Music,Music,USD,22/02/10 5:59,2000,19/01/10 18:13,2170.35,successful,61,US
1028778587,Imagination Realization: 2nd album Imaginary Spotlight,83,Country & Folk,Music,USD,14/04/14 22:33,5000,13/02/14 22:33,100,failed,1,US
1028782310,"Come help support my art storybook ""The Road to War""",16,Art Books,Publishing,USD,15/04/14 1:40,5000,14/02/14 1:40,620,canceled,18,US
